,type,dir,prob,id_label,readable_label
65,Car,../Image/All_Cropped\Car\10.jpg,0.05831209197640419,02814533-n,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon"
66,Car,../Image/All_Cropped\Car\11.jpg,0.1081400066614151,02814533-n,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon"
67,Car,../Image/All_Cropped\Car\12.jpg,0.22023054957389832,02814533-n,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon"
68,Car,../Image/All_Cropped\Car\13.jpg,0.026345685124397278,02814533-n,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon"
69,Car,../Image/All_Cropped\Car\14.jpg,0.1472720354795456,02814533-n,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon"
70,Car,../Image/All_Cropped\Car\15.jpg,0.08795011043548584,02814533-n,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon"
71,Car,../Image/All_Cropped\Car\16.jpg,0.0014691874384880066,02814533-n,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon"
72,Car,../Image/All_Cropped\Car\2.jpg,0.14875338971614838,02814533-n,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon"
73,Car,../Image/All_Cropped\Car\3.jpg,0.0016382549656555057,02814533-n,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon"
74,Car,../Image/All_Cropped\Car\4.jpg,0.014741824939846992,02814533-n,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon"
75,Car,../Image/All_Cropped\Car\5.jpg,0.03708092123270035,02814533-n,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon"
76,Car,../Image/All_Cropped\Car\6.jpg,0.014202024787664413,02814533-n,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon"
77,Car,../Image/All_Cropped\Car\7.jpg,0.14222359657287598,02814533-n,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon"
78,Car,../Image/All_Cropped\Car\8.jpg,0.21041452884674072,02814533-n,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon"
79,Car,../Image/All_Cropped\Car\9.jpg,0.14771834015846252,02814533-n,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon"
80,Plane,../Image/All_Cropped\Plane\1.jpg,0.971428632736206,02690373-n,airliner
81,Plane,../Image/All_Cropped\Plane\10.jpg,0.9538222551345825,02690373-n,airliner
82,Plane,../Image/All_Cropped\Plane\11.jpg,0.017483461648225784,02690373-n,airliner
83,Plane,../Image/All_Cropped\Plane\12.jpg,0.0007177673978731036,02690373-n,airliner
84,Plane,../Image/All_Cropped\Plane\13.jpg,0.037713177502155304,02690373-n,airliner
